date,year,month,day,day_of_week,day_name,week_of_year,quarter,is_public_holiday,is_school_holiday,temperature,precipitation,weather_type,special_exhibition,local_event,marketing_campaign,ticket_promotion,ticket_price,visitors_last_week,visitors_last_2weeks,visitors_last_month,visitors_7day_avg,visitors_14day_avg,visitors_30day_avg,visitors_same_day_last_year,visitors
2024-08-01,2024,8,1,3,Thursday,31,3,0,0,14.7,0.3,Partly Cloudy,0,0,0,0,25,478.0,211.0,264.0,235.42857142857142,257.07142857142856,271.53333333333336,284.0,216
2024-08-02,2024,8,2,4,Friday,31,3,0,0,16.1,8.1,Rainy,0,0,1,0,25,213.0,242.0,367.0,225.57142857142858,250.07142857142858,264.1,236.0,144
2024-08-03,2024,8,3,5,Saturday,31,3,0,0,12.7,0.6,Cloudy,0,0,1,0,25,314.0,464.0,359.0,221.85714285714286,237.5,261.73333333333335,246.0,288
2024-08-04,2024,8,4,6,Sunday,31,3,0,0,8.4,0.2,Partly Cloudy,0,0,0,0,25,249.0,292.0,268.0,222.85714285714286,234.92857142857142,261.3333333333333,330.0,256
2024-08-05,2024,8,5,0,Monday,32,3,0,0,17.0,2.2,Cloudy,0,0,0,0,25,245.0,165.0,409.0,212.71428571428572,235.57142857142858,253.5,412.0,174
2024-08-06,2024,8,6,1,Tuesday,32,3,0,0,9.4,1.8,Cloudy,0,0,1,0,25,189.0,145.0,379.0,211.71428571428572,238.21428571428572,246.93333333333334,215.0,182
2024-08-07,2024,8,7,2,Wednesday,32,3,0,0,10.0,1.1,Cloudy,0,0,0,0,25,222.0,165.0,226.0,209.0,240.92857142857142,246.16666666666666,197.0,203
2024-08-08,2024,8,8,3,Thursday,32,3,0,0,12.0,1.1,Cloudy,0,0,1,0,25,216.0,478.0,261.0,214.14285714285714,224.78571428571428,245.86666666666667,242.0,252
2024-08-09,2024,8,9,4,Friday,32,3,0,0,15.7,3.1,Cloudy,0,0,0,1,20,144.0,213.0,279.0,224.85714285714286,225.21428571428572,243.86666666666667,323.0,219
2024-08-10,2024,8,10,5,Saturday,32,3,0,0,13.6,0.4,Sunny,0,0,0,0,25,288.0,314.0,156.0,247.0,234.42857142857142,253.43333333333334,206.0,443
2024-08-11,2024,8,11,6,Sunday,32,3,0,0,12.2,3.4,Cloudy,0,0,0,0,25,256.0,249.0,238.0,252.14285714285714,237.5,255.23333333333332,376.0,292
2024-08-12,2024,8,12,0,Monday,33,3,0,0,12.4,2.1,Cloudy,0,0,0,0,25,174.0,245.0,309.0,254.71428571428572,233.71428571428572,251.33333333333334,294.0,192
2024-08-13,2024,8,13,1,Tuesday,33,3,0,0,11.1,1.1,Cloudy,0,0,0,0,25,182.0,189.0,413.0,258.0,234.85714285714286,244.4,189.0,205
2024-08-14,2024,8,14,2,Wednesday,33,3,0,0,12.7,1.2,Cloudy,0,0,0,0,25,203.0,222.0,331.0,263.57142857142856,236.28571428571428,241.43333333333334,245.0,242
2024-08-15,2024,8,15,3,Thursday,33,3,0,0,3.4,0.6,Cloudy,0,0,0,0,25,252.0,216.0,132.0,247.28571428571428,230.71428571428572,241.63333333333333,188.0,138
2024-08-16,2024,8,16,4,Friday,33,3,0,0,10.1,2.8,Cloudy,0,0,0,0,25,219.0,144.0,209.0,245.71428571428572,235.28571428571428,241.6,154.0,208
2024-08-17,2024,8,17,5,Saturday,33,3,0,0,11.7,1.4,Cloudy,0,0,1,0,25,443.0,288.0,211.0,215.0,231.0,242.16666666666666,129.0,228
2024-08-18,2024,8,18,6,Sunday,33,3,0,0,7.5,0.8,Cloudy,0,0,0,0,25,292.0,256.0,242.0,206.57142857142858,229.35714285714286,241.86666666666667,313.0,233
2024-08-19,2024,8,19,0,Monday,34,3,0,0,12.2,1.8,Cloudy,0,0,0,0,25,192.0,174.0,464.0,207.85714285714286,231.28571428571428,233.1,249.0,201
2024-08-20,2024,8,20,1,Tuesday,34,3,0,0,10.4,10.9,Rainy,0,0,1,0,25,205.0,182.0,292.0,200.42857142857142,229.21428571428572,228.46666666666667,164.0,153
2024-08-21,2024,8,21,2,Wednesday,34,3,0,0,16.3,1.1,Cloudy,0,0,0,0,25,242.0,203.0,165.0,190.57142857142858,227.07142857142858,228.73333333333332,162.0,173
2024-08-22,2024,8,22,3,Thursday,34,3,0,0,15.7,5.1,Rainy,0,0,0,0,25,138.0,252.0,145.0,186.42857142857142,216.85714285714286,227.53333333333333,213.0,109
2024-08-23,2024,8,23,4,Friday,34,3,0,0,9.6,0.8,Cloudy,0,0,0,0,25,208.0,219.0,165.0,183.85714285714286,214.78571428571428,228.36666666666667,177.0,190
2024-08-24,2024,8,24,5,Saturday,34,3,0,0,10.5,0.1,Sunny,0,0,0,0,25,228.0,443.0,478.0,210.28571428571428,212.64285714285714,226.2,203.0,413
2024-08-25,2024,8,25,6,Sunday,34,3,0,0,10.8,0.5,Cloudy,0,0,1,0,25,233.0,292.0,213.0,217.85714285714286,212.21428571428572,228.63333333333333,279.0,286
2024-08-26,2024,8,26,0,Monday,35,3,0,0,9.6,1.1,Cloudy,0,0,0,0,25,201.0,192.0,314.0,213.71428571428572,210.78571428571428,223.9,204.0,172
2024-08-27,2024,8,27,1,Tuesday,35,3,0,0,11.6,0.5,Cloudy,0,0,0,0,25,153.0,205.0,249.0,213.0,206.71428571428572,220.53333333333333,213.0,148
2024-08-28,2024,8,28,2,Wednesday,35,3,0,0,8.7,0.0,Partly Cloudy,0,0,0,0,25,173.0,242.0,245.0,215.0,202.78571428571428,218.6,219.0,187
2024-08-29,2024,8,29,3,Thursday,35,3,0,0,7.6,4.9,Cloudy,0,0,0,0,25,109.0,138.0,189.0,222.28571428571428,204.35714285714286,217.63333333333333,173.0,160
2024-08-30,2024,8,30,4,Friday,35,3,0,0,12.9,3.7,Cloudy,0,0,0,0,25,190.0,208.0,222.0,223.0,203.42857142857142,216.73333333333332,212.0,195
2024-08-31,2024,8,31,5,Saturday,35,3,0,0,12.9,2.7,Cloudy,0,0,0,0,25,413.0,228.0,216.0,200.14285714285714,205.21428571428572,217.96666666666667,219.0,253
2024-09-01,2024,9,1,6,Sunday,35,3,0,0,10.1,0.4,Sunny,1,0,0,0,25,286.0,233.0,144.0,227.0,222.42857142857142,228.96666666666667,296.0,474
2024-09-02,2024,9,2,0,Monday,36,3,0,0,15.2,0.3,Partly Cloudy,1,0,0,0,25,172.0,201.0,288.0,249.28571428571428,231.5,230.3,282.0,328
2024-09-03,2024,9,3,1,Tuesday,36,3,0,0,10.6,0.1,Partly Cloudy,1,0,0,0,25,148.0,153.0,256.0,263.7142857142857,238.35714285714286,230.06666666666666,274.0,249
2024-09-04,2024,9,4,2,Wednesday,36,3,0,0,13.3,2.6,Cloudy,1,0,0,0,25,187.0,173.0,174.0,274.7142857142857,244.85714285714286,233.06666666666666,180.0,264
2024-09-05,2024,9,5,3,Thursday,36,3,0,0,15.0,5.3,Rainy,1,0,0,0,25,160.0,109.0,182.0,317.14285714285717,269.7142857142857,242.23333333333332,257.0,457
2024-09-06,2024,9,6,4,Friday,36,3,0,0,12.4,1.1,Cloudy,1,0,0,0,25,195.0,190.0,203.0,328.42857142857144,275.7142857142857,244.6,250.0,274
2024-09-07,2024,9,7,5,Saturday,36,3,0,0,13.9,0.3,Sunny,1,0,0,0,25,253.0,413.0,252.0,382.14285714285717,291.14285714285717,257.1666666666667,270.0,629
2024-09-08,2024,9,8,6,Sunday,36,3,0,0,11.0,1.4,Cloudy,1,0,0,0,25,474.0,286.0,219.0,365.0,296.0,261.6666666666667,310.0,354
2024-09-09,2024,9,9,0,Monday,37,3,0,0,11.9,0.9,Cloudy,1,0,0,0,25,328.0,172.0,443.0,355.42857142857144,302.35714285714283,255.6,329.0,261
2024-09-10,2024,9,10,1,Tuesday,37,3,0,0,11.9,0.9,Cloudy,1,0,0,0,25,249.0,148.0,292.0,353.57142857142856,308.64285714285717,253.73333333333332,221.0,236
2024-09-11,2024,9,11,2,Wednesday,37,3,0,0,10.3,1.9,Cloudy,1,0,0,0,25,264.0,187.0,192.0,364.0,319.35714285714283,258.56666666666666,178.0,337
2024-09-12,2024,9,12,3,Thursday,37,3,0,0,12.0,2.5,Cloudy,1,0,0,0,25,457.0,160.0,205.0,342.85714285714283,330.0,262.03333333333336,219.0,309
2024-09-13,2024,9,13,4,Friday,37,3,0,0,7.9,0.2,Sunny,1,0,0,0,25,274.0,195.0,242.0,346.57142857142856,337.5,263.96666666666664,249.0,300
2024-09-14,2024,9,14,5,Saturday,37,3,0,0,11.0,0.1,Partly Cloudy,1,0,0,0,25,629.0,253.0,138.0,330.0,356.07142857142856,276.46666666666664,232.0,513
2024-09-15,2024,9,15,6,Sunday,37,3,0,0,11.6,10.3,Rainy,1,0,0,0,25,354.0,474.0,208.0,321.85714285714283,343.42857142857144,279.43333333333334,580.0,297
2024-09-16,2024,9,16,0,Monday,38,3,0,1,11.7,0.5,Cloudy,1,0,1,0,25,261.0,328.0,228.0,347.0,351.2142857142857,286.4,367.0,437
2024-09-17,2024,9,17,1,Tuesday,38,3,0,1,11.8,0.1,Sunny,1,0,0,1,20,236.0,249.0,233.0,385.57142857142856,369.57142857142856,295.5,321.0,506
2024-09-18,2024,9,18,2,Wednesday,38,3,0,1,12.3,0.4,Sunny,1,0,0,0,25,337.0,264.0,201.0,396.7142857142857,380.35714285714283,302.6333333333333,313.0,415
2024-09-19,2024,9,19,3,Thursday,38,3,0,1,13.9,0.1,Sunny,1,0,0,0,25,309.0,457.0,153.0,423.42857142857144,383.14285714285717,314.06666666666666,327.0,496
2024-09-20,2024,9,20,4,Friday,38,3,0,1,15.1,1.0,Cloudy,1,0,0,0,25,300.0,274.0,173.0,435.2857142857143,390.92857142857144,321.06666666666666,323.0,383
2024-09-21,2024,9,21,5,Saturday,38,3,0,1,10.6,3.2,Cloudy,1,0,0,0,25,513.0,629.0,109.0,454.85714285714283,392.42857142857144,339.1,308.0,650
2024-09-22,2024,9,22,6,Sunday,38,3,0,1,8.9,0.8,Cloudy,1,0,0,0,25,297.0,354.0,190.0,465.14285714285717,393.5,345.06666666666666,485.0,369
2024-09-23,2024,9,23,0,Monday,39,3,0,1,9.4,1.2,Cloudy,1,0,1,0,25,437.0,261.0,413.0,463.7142857142857,405.35714285714283,345.53333333333336,310.0,427
2024-09-24,2024,9,24,1,Tuesday,39,3,0,1,11.0,2.3,Cloudy,1,0,0,0,25,506.0,236.0,286.0,440.57142857142856,413.07142857142856,347.46666666666664,282.0,344
2024-09-25,2024,9,25,2,Wednesday,39,3,0,1,11.4,1.4,Cloudy,1,0,0,0,25,415.0,337.0,172.0,434.7142857142857,415.7142857142857,354.2,292.0,374
2024-09-26,2024,9,26,3,Thursday,39,3,0,1,10.2,4.0,Cloudy,1,0,0,1,20,496.0,309.0,148.0,435.0,429.2142857142857,365.8666666666667,381.0,498
2024-09-27,2024,9,27,4,Friday,39,3,0,1,8.6,4.0,Cloudy,1,0,0,0,25,383.0,300.0,187.0,426.2857142857143,430.7857142857143,370.3666666666667,327.0,322
2024-09-28,2024,9,28,5,Saturday,39,3,0,1,11.1,0.0,Sunny,1,0,0,0,25,650.0,513.0,160.0,439.7142857142857,447.2857142857143,389.8333333333333,329.0,744
2024-09-29,2024,9,29,6,Sunday,39,3,0,1,13.0,3.0,Cloudy,1,0,0,0,25,369.0,297.0,195.0,436.42857142857144,450.7857142857143,394.8666666666667,403.0,346
2024-09-30,2024,9,30,0,Monday,40,3,0,1,14.3,1.2,Cloudy,1,0,0,0,25,427.0,437.0,253.0,423.7142857142857,443.7142857142857,397.7,640.0,338
2024-10-01,2024,10,1,1,Tuesday,40,4,0,1,12.8,9.0,Rainy,1,0,0,0,25,344.0,506.0,474.0,410.57142857142856,425.57142857142856,390.3,324.0,252
2024-10-02,2024,10,2,2,Wednesday,40,4,0,1,13.3,1.3,Cloudy,1,0,0,0,25,374.0,415.0,328.0,405.42857142857144,420.07142857142856,390.6333333333333,271.0,338
2024-10-03,2024,10,3,3,Thursday,40,4,0,0,11.3,8.7,Rainy,1,1,0,0,25,498.0,496.0,249.0,380.14285714285717,407.57142857142856,393.03333333333336,379.0,321
2024-10-04,2024,10,4,4,Friday,40,4,0,0,14.9,2.8,Cloudy,1,1,0,0,25,322.0,383.0,264.0,406.85714285714283,416.57142857142856,401.2,542.0,509
2024-10-05,2024,10,5,5,Saturday,40,4,0,0,11.6,0.6,Cloudy,1,1,0,0,25,744.0,650.0,457.0,398.57142857142856,419.14285714285717,408.8333333333333,455.0,686
2024-10-06,2024,10,6,6,Sunday,40,4,0,0,17.3,1.5,Cloudy,1,1,0,0,25,346.0,369.0,274.0,438.57142857142856,437.5,420.56666666666666,868.0,626
2024-10-07,2024,10,7,0,Monday,41,4,0,0,7.9,9.7,Rainy,1,1,1,0,25,338.0,427.0,629.0,431.7142857142857,427.7142857142857,409.26666666666665,770.0,290
2024-10-08,2024,10,8,1,Tuesday,41,4,0,0,13.6,3.9,Cloudy,1,1,0,0,25,252.0,344.0,354.0,457.42857142857144,434.0,411.8666666666667,467.0,432
2024-10-09,2024,10,9,2,Wednesday,41,4,0,0,16.2,0.2,Sunny,1,1,0,0,25,338.0,374.0,261.0,487.57142857142856,446.5,421.46666666666664,396.0,549
2024-10-10,2024,10,10,3,Thursday,41,4,0,0,15.7,2.5,Cloudy,1,1,0,0,25,321.0,498.0,236.0,512.8571428571429,446.5,430.2,477.0,498
2024-10-11,2024,10,11,4,Friday,41,4,0,0,25.8,0.8,Cloudy,1,1,0,0,25,509.0,322.0,337.0,516.1428571428571,461.5,436.7,312.0,532
2024-10-12,2024,10,12,5,Saturday,41,4,0,0,16.4,0.0,Partly Cloudy,1,1,0,0,25,686.0,744.0,309.0,518.4285714285714,458.5,449.8,539.0,702
2024-10-13,2024,10,13,6,Sunday,41,4,0,0,11.0,1.0,Cloudy,1,1,0,0,25,626.0,346.0,300.0,506.57142857142856,472.57142857142856,457.9,383.0,543
2024-10-14,2024,10,14,0,Monday,42,4,0,0,14.6,0.5,Cloudy,1,1,1,0,25,290.0,338.0,513.0,531.5714285714286,481.64285714285717,456.3,677.0,465
2024-10-15,2024,10,15,1,Tuesday,42,4,0,0,7.9,3.4,Cloudy,1,1,0,0,25,432.0,252.0,297.0,516.8571428571429,487.14285714285717,457.3666666666667,551.0,329
2024-10-16,2024,10,16,2,Wednesday,42,4,0,0,14.7,0.8,Cloudy,1,1,0,0,25,549.0,338.0,437.0,497.2857142857143,492.42857142857144,456.53333333333336,499.0,412
2024-10-17,2024,10,17,3,Thursday,42,4,0,0,11.7,3.5,Cloudy,1,1,0,0,25,498.0,321.0,506.0,492.2857142857143,502.57142857142856,455.1,497.0,463
2024-10-18,2024,10,18,4,Friday,42,4,0,0,18.7,0.0,Partly Cloudy,1,1,0,0,25,532.0,509.0,415.0,587.7142857142857,551.9285714285714,481.26666666666665,614.0,1200
2024-10-19,2024,10,19,5,Saturday,42,4,0,0,12.8,0.7,Cloudy,1,1,0,0,25,702.0,686.0,496.0,577.4285714285714,547.9285714285714,485.73333333333335,525.0,630
2024-10-20,2024,10,20,6,Sunday,42,4,0,0,14.5,0.6,Cloudy,1,1,0,0,25,543.0,626.0,383.0,587.0,546.7857142857143,493.3,604.0,610
2024-10-21,2024,10,21,0,Monday,43,4,0,0,12.5,0.5,Cloudy,1,0,0,0,25,465.0,290.0,650.0,566.1428571428571,548.8571428571429,482.26666666666665,777.0,319
2024-10-22,2024,10,22,1,Tuesday,43,4,0,0,22.0,0.1,Sunny,1,0,1,0,25,329.0,432.0,369.0,585.4285714285714,551.1428571428571,485.43333333333334,302.0,464
2024-10-23,2024,10,23,2,Wednesday,43,4,0,0,13.7,0.4,Sunny,1,0,0,0,25,412.0,549.0,427.0,575.7142857142857,536.5,482.6666666666667,272.0,344
2024-10-24,2024,10,24,3,Thursday,43,4,0,0,22.3,1.6,Cloudy,1,0,0,0,25,463.0,498.0,344.0,551.1428571428571,521.7142857142857,480.9,378.0,291
2024-10-25,2024,10,25,4,Friday,43,4,0,0,18.3,0.7,Cloudy,1,0,1,0,25,1200.0,532.0,374.0,432.14285714285717,509.92857142857144,480.6666666666667,291.0,367
2024-10-26,2024,10,26,5,Saturday,43,4,0,0,16.9,1.1,Cloudy,1,0,0,0,25,630.0,702.0,498.0,410.42857142857144,493.92857142857144,480.0,309.0,478
2024-10-27,2024,10,27,6,Sunday,43,4,0,0,16.5,0.9,Cloudy,1,0,0,0,25,610.0,543.0,322.0,380.2857142857143,483.64285714285717,482.56666666666666,518.0,399
2024-10-28,2024,10,28,0,Monday,44,4,0,0,16.6,4.2,Cloudy,1,0,0,0,25,319.0,465.0,744.0,378.2857142857143,472.2142857142857,467.93333333333334,333.0,305
2024-10-29,2024,10,29,1,Tuesday,44,4,0,0,7.3,4.7,Cloudy,1,0,0,0,25,464.0,329.0,346.0,350.0,467.7142857142857,465.26666666666665,353.0,266
2024-10-30,2024,10,30,2,Wednesday,44,4,0,0,13.9,1.4,Cloudy,1,0,0,0,25,344.0,412.0,338.0,347.42857142857144,461.57142857142856,464.8666666666667,400.0,326
2024-10-31,2024,10,31,3,Thursday,44,4,0,0,18.4,0.8,Cloudy,1,0,0,0,25,291.0,463.0,252.0,345.7142857142857,448.42857142857144,465.76666666666665,374.0,279
2024-11-01,2024,11,1,4,Friday,44,4,0,0,16.8,0.2,Sunny,1,0,0,0,25,367.0,1200.0,338.0,370.14285714285717,401.14285714285717,472.43333333333334,283.0,538
2024-11-02,2024,11,2,5,Saturday,44,4,0,0,11.4,6.1,Rainy,1,0,0,0,25,478.0,630.0,321.0,360.85714285714283,385.64285714285717,475.5,348.0,413
2024-11-03,2024,11,3,6,Sunday,44,4,0,0,16.8,0.1,Sunny,1,0,0,0,25,399.0,610.0,509.0,378.0,379.14285714285717,475.8333333333333,582.0,519
2024-11-04,2024,11,4,0,Monday,45,4,0,0,23.8,0.7,Cloudy,1,0,0,0,25,305.0,319.0,686.0,385.14285714285717,381.7142857142857,464.8,575.0,355
2024-11-05,2024,11,5,1,Tuesday,45,4,1,0,22.0,0.7,Cloudy,1,0,0,0,25,266.0,464.0,626.0,438.14285714285717,394.07142857142856,465.1666666666667,461.0,637
2024-11-06,2024,11,6,2,Wednesday,45,4,0,0,16.8,0.8,Cloudy,1,0,0,0,25,326.0,344.0,290.0,438.57142857142856,393.0,466.46666666666664,945.0,329
2024-11-07,2024,11,7,3,Thursday,45,4,0,0,20.8,0.4,Sunny,1,0,1,0,25,279.0,291.0,432.0,460.0,402.85714285714283,466.3666666666667,306.0,429
2024-11-08,2024,11,8,4,Friday,45,4,0,0,15.5,3.1,Cloudy,1,0,1,0,25,538.0,367.0,549.0,435.14285714285717,402.64285714285717,460.2,395.0,364
2024-11-09,2024,11,9,5,Saturday,45,4,0,0,10.2,0.3,Partly Cloudy,1,0,1,0,25,413.0,478.0,498.0,463.2857142857143,412.07142857142856,463.93333333333334,310.0,610
2024-11-10,2024,11,10,6,Sunday,45,4,0,0,13.3,2.0,Cloudy,1,0,0,0,25,519.0,399.0,532.0,447.57142857142856,412.7857142857143,459.8333333333333,644.0,409
2024-11-11,2024,11,11,0,Monday,46,4,0,0,23.3,0.3,Partly Cloudy,1,0,0,0,25,355.0,305.0,702.0,456.0,420.57142857142856,450.23333333333335,453.0,414
2024-11-12,2024,11,12,1,Tuesday,46,4,0,0,15.9,0.1,Sunny,1,0,0,0,25,637.0,266.0,543.0,423.57142857142856,430.85714285714283,445.8,325.0,410
2024-11-13,2024,11,13,2,Wednesday,46,4,0,0,16.0,4.8,Cloudy,1,0,0,0,25,329.0,326.0,465.0,432.85714285714283,435.7142857142857,443.43333333333334,306.0,394
2024-11-14,2024,11,14,3,Thursday,46,4,0,0,15.8,0.4,Sunny,1,0,0,0,25,429.0,279.0,329.0,432.57142857142856,446.2857142857143,446.7,275.0,427
2024-11-15,2024,11,15,4,Friday,46,4,0,0,24.6,3.4,Cloudy,1,0,0,0,25,364.0,538.0,412.0,442.0,438.57142857142856,447.3,341.0,430
2024-11-16,2024,11,16,5,Saturday,46,4,0,0,23.5,1.6,Cloudy,0,0,0,0,25,610.0,413.0,463.0,431.0,447.14285714285717,449.6333333333333,418.0,533
2024-11-17,2024,11,17,6,Sunday,46,4,0,0,25.9,0.2,Sunny,0,0,0,0,25,409.0,519.0,1200.0,453.14285714285717,450.35714285714283,428.43333333333334,551.0,564
2024-11-18,2024,11,18,0,Monday,47,4,0,0,16.4,6.2,Rainy,0,0,0,0,25,414.0,355.0,630.0,423.85714285714283,439.92857142857144,414.4,395.0,209
2024-11-19,2024,11,19,1,Tuesday,47,4,0,0,18.2,0.6,Cloudy,0,0,0,0,25,410.0,637.0,610.0,393.57142857142856,408.57142857142856,400.6666666666667,417.0,198
2024-11-20,2024,11,20,2,Wednesday,47,4,0,0,10.9,3.9,Cloudy,0,0,1,0,25,394.0,329.0,319.0,383.7142857142857,408.2857142857143,400.8666666666667,417.0,325
2024-11-21,2024,11,21,3,Thursday,47,4,0,0,22.9,0.4,Sunny,0,0,1,1,20,427.0,429.0,464.0,413.14285714285717,422.85714285714283,406.5,240.0,633
2024-11-22,2024,11,22,4,Friday,47,4,0,0,12.3,3.8,Cloudy,0,0,1,0,25,430.0,364.0,344.0,401.2857142857143,421.64285714285717,406.6,358.0,347
2024-11-23,2024,11,23,5,Saturday,47,4,0,0,17.9,0.0,Sunny,0,0,0,1,20,533.0,610.0,291.0,428.85714285714283,429.92857142857144,421.1,400.0,726
2024-11-24,2024,11,24,6,Sunday,47,4,0,0,12.6,1.4,Cloudy,0,0,0,0,25,564.0,409.0,367.0,408.2857142857143,430.7142857142857,422.8666666666667,359.0,420
2024-11-25,2024,11,25,0,Monday,48,4,0,0,14.6,2.9,Cloudy,0,0,0,0,25,209.0,414.0,478.0,420.2857142857143,422.07142857142856,416.7,514.0,293
2024-11-26,2024,11,26,1,Tuesday,48,4,0,0,13.7,5.5,Rainy,0,0,0,0,25,198.0,410.0,399.0,422.85714285714283,408.2142857142857,410.6,479.0,216
2024-11-27,2024,11,27,2,Wednesday,48,4,0,0,14.6,4.8,Cloudy,0,0,0,0,25,325.0,394.0,305.0,416.2857142857143,400.0,409.73333333333335,306.0,279
2024-11-28,2024,11,28,3,Thursday,48,4,0,0,14.8,3.4,Cloudy,0,0,0,0,25,633.0,427.0,266.0,354.0,383.57142857142856,407.43333333333334,247.0,197
2024-11-29,2024,11,29,4,Friday,48,4,0,0,14.8,4.4,Cloudy,0,0,1,0,25,347.0,430.0,326.0,351.57142857142856,376.42857142857144,407.56666666666666,367.0,330
2024-11-30,2024,11,30,5,Saturday,48,4,0,0,20.3,0.4,Sunny,0,0,0,0,25,726.0,533.0,279.0,342.0,385.42857142857144,420.23333333333335,1172.0,659
2024-12-01,2024,12,1,6,Sunday,48,4,0,0,14.0,0.7,Cloudy,0,0,0,0,25,420.0,564.0,538.0,341.42857142857144,374.85714285714283,416.1666666666667,829.0,416
2024-12-02,2024,12,2,0,Monday,49,4,0,0,20.6,0.7,Cloudy,0,0,0,0,25,293.0,209.0,413.0,352.57142857142856,386.42857142857144,414.76666666666665,522.0,371
2024-12-03,2024,12,3,1,Tuesday,49,4,0,0,25.6,0.9,Cloudy,0,0,0,0,25,216.0,198.0,519.0,360.85714285714283,391.85714285714283,406.6,465.0,274
2024-12-04,2024,12,4,2,Wednesday,49,4,0,0,16.9,1.0,Cloudy,0,0,0,0,25,279.0,325.0,355.0,377.2857142857143,396.7857142857143,407.9,441.0,394
2024-12-05,2024,12,5,3,Thursday,49,4,0,0,15.9,1.6,Cloudy,0,0,0,0,25,197.0,633.0,637.0,407.42857142857144,380.7142857142857,400.26666666666665,1182.0,408
2024-12-06,2024,12,6,4,Friday,49,4,0,0,18.3,0.3,Partly Cloudy,0,0,0,1,20,330.0,347.0,329.0,422.7142857142857,387.14285714285717,403.8666666666667,457.0,437
2024-12-07,2024,12,7,5,Saturday,49,4,0,0,25.4,2.4,Cloudy,0,0,0,0,25,659.0,726.0,429.0,398.2857142857143,370.14285714285717,405.8333333333333,322.0,488
2024-12-08,2024,12,8,6,Sunday,49,4,0,0,20.5,0.4,Sunny,0,0,0,0,25,416.0,420.0,364.0,426.7142857142857,384.07142857142856,414.2,384.0,615
2024-12-09,2024,12,9,0,Monday,50,4,0,0,16.8,0.7,Cloudy,0,0,1,0,25,371.0,293.0,610.0,432.2857142857143,392.42857142857144,407.53333333333336,671.0,410
2024-12-10,2024,12,10,1,Tuesday,50,4,0,0,21.9,1.4,Cloudy,0,0,1,0,25,274.0,216.0,409.0,456.0,408.42857142857144,408.56666666666666,388.0,440
2024-12-11,2024,12,11,2,Wednesday,50,4,0,0,14.0,3.2,Cloudy,0,0,0,0,25,394.0,279.0,414.0,450.57142857142856,413.92857142857144,406.6333333333333,370.0,356
2024-12-12,2024,12,12,3,Thursday,50,4,0,0,22.9,2.7,Cloudy,0,0,1,0,25,408.0,197.0,410.0,459.0,433.2142857142857,408.53333333333336,646.0,467
2024-12-13,2024,12,13,4,Friday,50,4,0,0,21.5,2.1,Cloudy,0,0,0,0,25,437.0,330.0,394.0,478.57142857142856,450.64285714285717,414.53333333333336,686.0,574
2024-12-14,2024,12,14,5,Saturday,50,4,0,0,18.0,0.3,Sunny,0,0,0,0,25,488.0,659.0,427.0,484.7142857142857,441.5,418.0,370.0,531
2024-12-15,2024,12,15,6,Sunday,50,4,0,0,15.3,1.6,Cloudy,0,0,1,0,25,615.0,416.0,430.0,457.14285714285717,441.92857142857144,417.73333333333335,655.0,422
2024-12-16,2024,12,16,0,Monday,51,4,0,0,15.1,0.2,Partly Cloudy,0,0,0,0,25,410.0,371.0,533.0,448.57142857142856,440.42857142857144,411.6333333333333,581.0,350
2024-12-17,2024,12,17,1,Tuesday,51,4,0,0,22.2,0.9,Cloudy,0,0,0,1,20,440.0,274.0,564.0,435.85714285714283,445.92857142857144,404.53333333333336,387.0,351
2024-12-18,2024,12,18,2,Wednesday,51,4,0,1,25.6,1.1,Cloudy,0,0,0,1,20,356.0,394.0,209.0,444.42857142857144,447.5,411.43333333333334,628.0,416
2024-12-19,2024,12,19,3,Thursday,51,4,0,1,16.3,0.1,Sunny,0,0,0,0,25,467.0,408.0,198.0,447.85714285714283,453.42857142857144,421.2,514.0,491
2024-12-20,2024,12,20,4,Friday,51,4,0,1,21.8,0.6,Cloudy,0,0,0,0,25,574.0,437.0,325.0,436.0,457.2857142857143,426.73333333333335,479.0,491
2024-12-21,2024,12,21,5,Saturday,51,4,0,1,9.1,6.2,Rainy,0,0,0,0,25,531.0,488.0,633.0,409.57142857142856,447.14285714285717,417.1666666666667,384.0,346
2024-12-22,2024,12,22,6,Sunday,51,4,0,1,16.6,6.1,Rainy,0,0,0,0,25,422.0,615.0,347.0,416.42857142857144,436.7857142857143,421.26666666666665,565.0,470
2024-12-23,2024,12,23,0,Monday,52,4,0,1,19.3,0.9,Cloudy,0,0,0,0,25,350.0,410.0,726.0,424.42857142857144,436.5,410.6,788.0,406
2024-12-24,2024,12,24,1,Tuesday,52,4,0,1,15.0,0.1,Sunny,0,0,0,1,20,351.0,440.0,420.0,460.7142857142857,448.2857142857143,416.76666666666665,758.0,605
2024-12-25,2024,12,25,2,Wednesday,52,4,1,1,14.8,0.4,Sunny,0,0,1,0,25,416.0,356.0,293.0,546.8571428571429,495.64285714285717,440.96666666666664,783.0,1019
2024-12-26,2024,12,26,3,Thursday,52,4,1,1,16.2,1.0,Cloudy,0,0,1,1,20,491.0,467.0,216.0,595.2857142857143,521.5714285714286,461.43333333333334,591.0,830
2024-12-27,2024,12,27,4,Friday,52,4,0,1,21.0,5.9,Rainy,0,0,1,0,25,491.0,574.0,279.0,589.8571428571429,512.9285714285714,467.23333333333335,407.0,453
